embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
SOC,085,6485,MED,PK-GHI,HYD,06072025,1300,06072025,1900,333
SOC,085,6485,HYD,PK-GHI,SOC,06072025,2000,07072025,0230,333
SOC,086,6386,SOC,PK-GHI,MED,06072025,1450,07072025,0040,339
SOC,086,6486,MED,PK-GHI,HYD,07072025,0240,07072025,0820,339
SOC,086,6486,HYD,PK-GHI,SOC,07072025,0920,07072025,1540,339
SOC,087,6387,SOC,PK-GHI,MED,07072025,0035,07072025,1040,333
SOC,087,6487,MED,PK-GHI,HYD,07072025,1240,07072025,1750,333
SOC,087,6487,HYD,PK-GHI,SOC,07072025,1850,08072025,0120,333
SOC,088,6388,SOC,PK-GHI,MED,07072025,1545,08072025,0200,333
SOC,088,6488,MED,PK-GHI,HYD,08072025,0400,08072025,1000,333
SOC,088,6488,HYD,PK-GHI,SOC,08072025,1100,08072025,1730,333
SOC,089,6389,SOC,PK-GHI,MED,08072025,1245,08072025,2300,333
SOC,089,6489,MED,PK-GHI,HYD,09072025,0100,09072025,0700,333
SOC,089,6489,HYD,PK-GHI,SOC,09072025,0800,09072025,1430,333
SOC,090,6390,SOC,PK-GHI,MED,08072025,1745,09072025,0400,333
SOC,090,6490,MED,PK-GHI,HYD,09072025,0600,09072025,1200,333
SOC,090,6490,HYD,PK-GHI,SOC,09072025,1300,09072025,1930,333
SOC,091,6391,SOC,PK-GHI,MED,09072025,0145,09072025,1135,339
SOC,091,6491,MED,PK-GHI,HYD,09072025,1335,09072025,1915,339
SOC,091,6491,HYD,PK-GHI,SOC,09072025,2015,10072025,0235,339
SOC,092,6392,SOC,PK-GHI,MED,09072025,1355,09072025,0000,333
SOC,092,6492,MED,PK-GHI,HYD,10072025,0200,10072025,0710,333
SOC,092,6492,HYD,PK-GHI,SOC,10072025,0810,10072025,1440,333
SOC,093,6393,SOC,PK-GHI,MED,09072025,1945,10072025,0600,333
SOC,093,6493,MED,PK-GHI,HYD,10072025,0800,10072025,1400,333
SOC,093,6493,HYD,PK-GHI,SOC,10072025,1500,10072025,2130,333
SOC,094,6394,SOC,PK-GHI,MED,09072025,2345,10072025,1000,333
SOC,094,6494,MED,PK-GHI,HYD,10072025,1200,10072025,1800,333
SOC,094,6494,HYD,PK-GHI,SOC,10072025,1900,11072025,0130,333
