embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
JKT,041,7341,CGK,PK-GIH,JED,24052025,0015,24052025,1000,773
JKT,041,7441,JED,PK-GIH,CGK,24052025,1130,24052025,2210,773
JKT,042,7342,CGK,PK-GIH,JED,25052025,0150,25052025,1135,773
JKT,042,7442,JED,PK-GIH,CGK,25052025,1335,26052025,0015,773
JKT,043,7343,CGK,PK-GIH,JED,25052025,0615,25052025,1600,773
JKT,043,7443,JED,PK-GIH,CGK,25052025,1730,26052025,0410,773
JKT,044,7344,CGK,PK-GIH,JED,26052025,0815,26052025,1800,773
JKT,044,7444,JED,PK-GIH,CGK,26052025,1930,27052025,0610,773
JKT,045,7345,CGK,PK-GIH,JED,26052025,2015,27052025,0600,773
JKT,045,7445,JED,PK-GIH,UPG,27052025,0730,27052025,1920,773
JKT,046,7346,CGK,PK-GIH,JED,28052025,0115,28052025,1100,773
JKT,046,7446,JED,PK-GIH,CGK,28052025,1230,28052025,2310,773
JKT,047,7347,CGK,PK-GIH,JED,29052025,0815,29052025,1800,773
JKT,047,7447,JED,PK-GIH,CGK,29052025,1930,30052025,0610,773
