embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
SOC,001,6101,SOC,PK-GHI,KNO,01052025,1830,01052025,2120,339
SOC,001,6101,KNO,PK-GHI,MED,01052025,2220,02052025,0655,339
SOC,001,6201,MED,PK-GHI,SOC,02052025,0825,02052025,1910,339
SOC,002,6102,SOC,PK-GHI,KNO,01052025,2255,02052025,0140,333
SOC,002,6102,KNO,PK-GHI,MED,02052025,0240,02052025,1115,333
SOC,002,6202,MED,PK-GHI,SOC,02052025,1245,02052025,2320,333
SOC,003,6103,SOC,PK-GHI,KNO,02052025,0255,02052025,0555,333
SOC,003,6103,KNO,PK-GHI,MED,02052025,0655,02052025,1555,333
SOC,003,6203,MED,PK-GHI,SOC,02052025,1725,03052025,0420,333
SOC,004,6104,SOC,PK-GHI,KNO,02052025,1130,02052025,1430,333
SOC,004,6104,KNO,PK-GHI,MED,02052025,1530,03052025,0030,333
SOC,004,6204,MED,PK-GHI,SOC,03052025,0200,03052025,1255,333
SOC,005,6105,SOC,PK-GHI,KNO,02052025,1530,02052025,1830,333
SOC,005,6105,KNO,PK-GHI,MED,02052025,1930,03052025,0430,333
SOC,005,6205,MED,PK-GHI,SOC,03052025,0600,03052025,1655,333
SOC,006,6106,SOC,PK-GHI,KNO,02052025,2310,03052025,0200,339
SOC,006,6106,KNO,PK-GHI,MED,03052025,0300,03052025,1135,339
SOC,006,6206,MED,PK-GHI,SOC,03052025,1335,04052025,0020,339
SOC,007,6107,SOC,PK-GHI,KNO,03052025,0550,03052025,0835,333
SOC,007,6107,KNO,PK-GHI,MED,03052025,0935,03052025,1810,333
SOC,007,6207,MED,PK-GHI,SOC,03052025,1950,04052025,0625,333
SOC,008,6108,SOC,PK-GHI,KNO,03052025,1000,03052025,1300,333
SOC,008,6108,KNO,PK-GHI,MED,03052025,1400,03052025,2300,333
SOC,008,6208,MED,PK-GHI,SOC,04052025,0030,04052025,1125,333
SOC,009,6109,SOC,PK-GHI,KNO,03052025,1830,03052025,2130,333
SOC,009,6109,KNO,PK-GHI,MED,03052025,2230,04052025,0730,333
SOC,009,6209,MED,PK-GHI,SOC,04052025,0900,04052025,1955,333
SOC,010,6110,SOC,PK-GHI,KNO,04052025,0000,04052025,0300,333
SOC,010,6110,KNO,PK-GHI,MED,04052025,0400,04052025,1300,333
SOC,010,6210,MED,PK-GHI,SOC,04052025,1430,05052025,0125,333
SOC,011,6111,SOC,PK-GHI,KNO,04052025,0435,04052025,0725,339
SOC,011,6111,KNO,PK-GHI,MED,04052025,0825,04052025,1700,339
SOC,011,6211,MED,PK-GHI,SOC,04052025,1830,05052025,0515,339
SOC,012,6112,SOC,PK-GHI,KNO,04052025,1040,04052025,1325,333
SOC,012,6112,KNO,PK-GHI,MED,04052025,1425,04052025,2300,333
SOC,012,6212,MED,PK-GHI,SOC,05052025,0030,05052025,1105,333
SOC,013,6113,SOC,PK-GHI,KNO,04052025,1600,04052025,1900,333
SOC,013,6113,KNO,PK-GHI,MED,04052025,2000,05052025,0500,333
SOC,013,6213,MED,PK-GHI,SOC,05052025,0630,05052025,1725,333
SOC,014,6114,SOC,PK-GHI,KNO,05052025,0100,05052025,0400,333
SOC,014,6114,KNO,PK-GHI,MED,05052025,0500,05052025,1400,333
SOC,014,6214,MED,PK-GHI,SOC,05052025,1530,06052025,0225,333
SOC,015,6115,SOC,PK-GHI,KNO,05052025,0615,05052025,0915,333
SOC,015,6115,KNO,PK-GHI,MED,05052025,1015,05052025,1915,333
SOC,015,6215,MED,PK-GHI,SOC,05052025,2045,06052025,0740,333
SOC,016,6116,SOC,PK-GHI,KNO,05052025,1050,05052025,1340,339
SOC,016,6116,KNO,PK-GHI,MED,05052025,1440,05052025,2315,339
SOC,016,6216,MED,PK-GHI,SOC,06052025,0045,06052025,1130,339
SOC,017,6117,SOC,PK-GHI,KNO,05052025,1610,05052025,1855,333
SOC,017,6117,KNO,PK-GHI,MED,05052025,1955,06052025,0430,333
SOC,017,6217,MED,PK-GHI,SOC,06052025,0600,06052025,1635,333
SOC,018,6118,SOC,PK-GHI,KNO,05052025,2130,06052025,0030,333
SOC,018,6118,KNO,PK-GHI,MED,06052025,0130,06052025,1030,333
SOC,018,6218,MED,PK-GHI,SOC,06052025,1230,06052025,2325,333
SOC,019,6119,SOC,PK-GHI,KNO,06052025,0900,06052025,1200,333
SOC,019,6119,KNO,PK-GHI,MED,06052025,1300,06052025,2200,333
SOC,019,6219,MED,PK-GHI,SOC,06052025,2330,07052025,1025,333
SOC,020,6120,SOC,PK-GHI,KNO,06052025,1300,06052025,1600,333
SOC,020,6120,KNO,PK-GHI,MED,06052025,1700,07052025,0200,333
SOC,020,6220,MED,PK-GHI,SOC,07052025,0330,07052025,1425,333
SOC,021,6121,SOC,PK-GHI,KNO,06052025,1835,06052025,2125,339
SOC,021,6121,KNO,PK-GHI,MED,06052025,2225,07052025,0700,339
SOC,021,6221,MED,PK-GHI,SOC,07052025,0830,07052025,1915,339
SOC,022,6122,SOC,PK-GHI,KNO,06052025,2315,07052025,0200,333
SOC,022,6122,KNO,PK-GHI,MED,07052025,0300,07052025,1135,333
SOC,022,6222,MED,PK-GHI,SOC,07052025,1335,08052025,0010,333
SOC,023,6123,SOC,PK-GHI,KNO,07052025,0400,07052025,0700,333
SOC,023,6123,KNO,PK-GHI,MED,07052025,0800,07052025,1700,333
SOC,023,6223,MED,PK-GHI,SOC,07052025,1830,08052025,0525,333
SOC,024,6124,SOC,PK-GHI,KNO,07052025,1630,07052025,1930,333
SOC,024,6124,KNO,PK-GHI,MED,07052025,2030,08052025,0530,333
SOC,024,6224,MED,PK-GHI,SOC,08052025,0700,08052025,1755,333
SOC,025,6125,SOC,PK-GHI,KNO,07052025,2030,07052025,2330,333
SOC,025,6125,KNO,PK-GHI,MED,08052025,0030,08052025,0930,333
SOC,025,6225,MED,PK-GHI,SOC,08052025,1100,08052025,2155,333
SOC,026,6126,SOC,PK-GHI,KNO,08052025,0145,08052025,0435,339
SOC,026,6126,KNO,PK-GHI,MED,08052025,0535,08052025,1410,339
SOC,026,6226,MED,PK-GHI,SOC,08052025,1540,09052025,0225,339
