embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
MES,013,3413,JED,EC-KCP,KNO,15062026,1900,16062026,0415,333
MES,014,3314,KNO,EC-KCP,MED,16062026,0850,16062026,1745,333
MES,014,3414,MED,EC-KCP,AAN,16062026,1945,16062026,2225,333
MES,014,3414,AAN,EC-KCP,KNO,16062026,2325,17062026,0625,333
MES,015,3315,KNO,EC-KCP,MED,17062026,2105,18062026,0600,333
MES,015,3415,MED,EC-KCP,AAN,18062026,0800,18062026,1040,333
MES,015,3415,AAN,EC-KCP,KNO,18062026,1140,18062026,1840,333
MES,016,3316,KNO,EC-KCP,MED,19062026,0020,19062026,0915,333
MES,016,3416,MED,EC-KCP,AAN,19062026,1115,19062026,1355,333
MES,016,3416,AAN,EC-KCP,KNO,19062026,1455,19062026,2155,333
MES,017,3317,KNO,EC-KCP,MED,20062026,0825,20062026,1720,333
MES,017,3417,MED,EC-KCP,AAN,20062026,1920,20062026,2200,333
MES,017,3417,AAN,EC-KCP,KNO,20062026,2300,21062026,0600,333
XXX,017,9999,0,EC-KCP,0,30121899,0000,30121899,0000,0
